customer_id,date_registered,gender,employer,job,age,salary
e8bd4fb8-4489-4476-b9ae-5cb5f4dc2a7f,2021-04-04,M,e35f4fa5058acc0205eb549a0297f6e158d0fa320576f939aaff649e318dd48e,b79ecfcbda4d6f07957e5196067eebccf1870af64db421012c34328c6fa64488,60 - 69,112000
c922637c-1473-42ce-aa3b-4638e1567216,2022-01-09,M,3954cbf4e7fce339deaacec1763931729be0e13f1fb3a2cc8fd12d13a1b0d946,913dcaf4b00aabcf550b6e6af0d906b79bb65c602c60b798d41b182a53c5c402,30 - 39,165000
c709dd9c-0da0-405f-902c-187a6c4a7b1f,2022-01-07,M,cb9d75db905457768b1b72f045e272ff6417a676ebdda48cb03ffadc4e35f801,de89f42cecb4624a959bd5c2234c597d3e1f90bf7bdd0d8023b6080b62773c5a,30 - 39,203000
87e53ff9-130f-4505-ab6a-c0b677760f30,2020-06-29,F,8f66a660ebe8ba6c6e642d18bec473642d22fdf9e844959c8549f734f9a58904,1d98d184915dffff33436bbe2d94e86470677826a7bee749611b33e74b74521a,20 - 29,120000
dd5ffc70-5dc9-4912-a365-4d00a0ad8c14,2021-10-15,F,d25ef49229194b73583e31e19da32293df4183592e71008277c43667b8976caf,f3414ecc0d9fc51284327f88d2ebd542cb306b4858c040e177b814fd71208699,20 - 29,187000
e49746a3-6a6b-40f2-b4dd-196e38f1964a,2021-09-19,F,f27b8aa83399d892f703b24c3c1d57d2ad2c718c1f189d705bdba091b11e5e22,dd32eccd665d5030e314dd6c3cac8c3e6eac59e63c94a0e419a79d9822a5cf93,40 - 49,144000
f5adde67-ac75-43aa-8217-7ab5b9542dde,2019-12-27,F,e39374eba2f1046d17a5fa844a0b6376cadf64d31bcf5ec24dfe934866bf6f26,461cc6c07be7ce9e6ea1b4fa1686be51b9ecf6ce54962d1dc26ae29f875606c9,20 - 29,40000
8d0ef540-1928-44ca-a59f-9e18ae5fc0be,2022-02-06,M,14be2d126187be8c3479b334716a192f01ecca5ac607865d44702b0f399c765e,fddbc30faa5d6e48dbbcacf0446d253c60b8c98e7cf1ee1a27d8323de709732c,30 - 39,188000
92895eb5-bce3-4163-bf45-e517fec0a2b6,2021-10-04,M,1d1aae67a1a98c2c0fa95ae14846d6e8766dccf551f87c6e8bc28ea88b949107,a734ee774459daf2960b4388492f7cbbc46f946b04b3273128bf381ad64438a2,40 - 49,34000
616b0592-5cbb-4d4d-8404-ff3824f96816,2021-05-12,M,6b83b0712a93c7670502755d5119cb48e4cc266c81b2cbfebbb4209bdcabd30f,97d6dbf3c5120ec4aa254732cce31eec4c5b8f2e9eb7f5eab79536db5ef8b6bf,40 - 49,149000
ddc19b8b-8de1-4100-9d56-e2b71b24867f,2020-03-30,F,e07b597241f2be907b7c40358dfc6acb93b50a9030e5cc587b22e78f70a7fcbd,dd928f10f75b4a0e6b560966fc154ec6143e64a85435f764b4bf7a48981605d6,40 - 49,162000
d4d31e0c-acb5-4cc6-a4a6-1a37efa6d08f,2021-09-29,F,99d3c4fb57c2c491403d49401c61d5fdfa0c62491dc5ee1bbe156010a0add7b5,892166d95492472cb1b103ddfe2f6fb8ba2975fe9439012a1b8418763a8fdeaf,40 - 49,194000
0bc58c77-0f8f-4eeb-9175-d5f0bd486bba,2021-07-18,M,2649e1aa3a24fbb79019d45d1ee186d2fbae4742cabbf49b1d84199da65b8838,d7a2cd46f700d0e9363c9f62b0a3f7c537c15261d95277116900ca03f7afcdc3,40 - 49,55000
6c8e8a83-5c7c-4390-94d8-ae1c62921dc2,2019-08-21,M,c499f4a768d49b0ddf38987f20c1ff6ec9e1ee642a71b3ff7d4e8971ff763b13,0fcd1c44cf06a969a06994a0e4624dc57b70d1d0c8c03956a092b9f405556e86,60 - 69,126000
f23670f8-23eb-4f71-86af-59c62ea3f018,2021-06-11,M,b31857f681e94fac6197ad22182c4d108b9d3c539986e635408ecbc180bdd10c,74c88776429d9a7210a2432d4c2c81b87fae3ea8fbce86ef0c0d1abf2f3a1585,50 - 59,163000
ba25f468-6ff5-4015-aae3-0a552ad61580,2019-08-19,M,325d04aae7052e198ce32f64100f44540646f76d6433c88f699b79af47a9d0fe,fcb2606348a0d4fe00cdc2fd73c78c1142afdb9c2c5850d4dd6dd40be5ae437a,20 - 29,189000
ac3128e6-1b0a-451d-87c8-1f8b638fd894,2022-01-12,F,e5d0de87df1709c9d18e4ba9692e3f046c97fba69d04ea4e219863e3a88ac639,e9d3734a0d4c4889a87e1f0e217ebda47d5793866de108324ff73ab1be47df86,30 - 39,121000
adbd94c7-0560-4fc1-888c-429f3d5c944e,2020-05-11,F,8b1557448c1d111a204714eb292d1c7bfd1b611cb6eccc8f31ea3985874a04cd,62a44919052d85d2cff5608f3f7b1bde21314a85c7c60ea13d6116c9eefe4797,60 - 69,120000
bab9653a-0fa0-4507-a746-b406cf9e5238,2019-10-12,M,19510ff82e84e9c610c7e28d8a49834acce6d2b612530774b735345d749f0d2d,57a95e0295a0242862e2b515a5c5d233b4e025bee0052ff1f55faa86f6960d34,20 - 29,46000
3f60eb09-7358-4fae-8ce6-d17e0366498d,2020-03-29,F,5699f0def96b24eaf086688d96adc44799cf6e2a0343dbf2b82a26a44aa8d5d0,0d705d2be1cac81a25bb7448768e3e2f78d17439f8adb6ecbba0829f168f3daf,60 - 69,218000
34b75f72-1f4b-401a-a8b5-c49347eddd5a,2020-07-20,M,06859f32e99c577e0f886feda6d9364dc567b799612e2a5d19eaae16668d0bd7,b0aebdf8d17a12c405983e30e37138ac7a86cfb9101fc4493104b718993f633c,60 - 69,224000
be832cd0-9ff2-4bd2-9c8d-69df00edd82f,2022-05-05,F,345bc5b71dc645bef1922faed216eaa7b426ce8e6831dac4ad58a6dc73bf5052,49c4f445d6669baced2fe0a8ee2a63539bf839861f5035d96bc202d8630813b7,30 - 39,133000
139e3eb8-0f96-41a4-a5ae-59fafedeb70d,2020-06-07,M,ef07bf781554724b75f03868da0d0bfc63acebfd8b21f273799f53cf1a7684c5,89fb0ae14a04ebb8b37acf0f5a687a29bc4e1da051a184b27dc6141866469b6c,20 - 29,139000
69b3ef0d-edb5-4533-88db-288a22648bb8,2020-06-05,M,9366cc8d5b038bcf1b6cd2184446f5712850bcf00a337bb2bb7e2410ee3c611f,2e9cfd6fb9ceeb99c5b84d76410ae403bab84f57c2d006d1c6d0b895f50975fd,20 - 29,185000
fca0cd75-ef0c-4b24-a02c-3ca2fd393e3a,2021-07-29,M,a170e401fc3b499be5099b3b5085f06ce86325302c66269218d19004363b7b82,411d8753a8d19b8456d09dd01d5a3a86586e868291fd9969125a55a024ec7994,50 - 59,116000
a44b6c31-5e6c-4827-98a6-da3360370c68,2021-01-19,F,5a5a028d377aaff7f75d873e727f630d08521f80d88f5d22e1bebf13fd9bf4ff,03d57a5ce4504a6c5d60f37bcce4d78bfb85bcec2fa32c7f77a399866ffc6c73,30 - 39,192000
ceb1b3d6-d890-495c-a8b5-a93052f1ad8d,2019-12-06,M,4e60b3945355574dc1090a91eb442a6711d3e74443627ee8a01e8df84043619c,0be218caa3cefc2a2d699c97c42decdf9cc7286e68feafaad908ea6453674a0c,40 - 49,211000
df81e691-3033-40d5-9976-37c43d4c9285,2020-01-17,M,3aed65de522bde0389742647e45c12658cb58cd6b69930f050102a31f7afc12f,202150321878e144acf851574d5f345b7a0ea5fc6d907dd7681db333f8079c63,20 - 29,234000
5dab939e-6581-4698-ac19-139ea4e2f72b,2021-08-27,M,e2c98c13bdf3d97b5069c9783b31aa3717110027fea50fa37a545a3a42366f3c,7ccd8d19ae2aaa3199cd1377e9ee979defc7ec5a409ff0e83f55f647b7bb0379,30 - 39,230000
c70e7923-7b37-4576-bfb8-f51e19bf61da,2019-09-03,F,792eb35465e2f86f7e300ff3a07d2cf058a523d6c853911a42870bb205928e52,53ee1dc29bd0707f5cdf72fe7ef4626a472279d288a543bd0ddf83a8d3bc5fe6,50 - 59,85000
56b947da-1cce-497e-be57-3482a75b9957,2021-01-31,M,ed734543e8d66390a5e06a64d6bb0b23df55be9b0b7897bf7bb6a18bbd5333cd,5539f4b037f2433905e450fadcc3d6c6ea17e121834c423027993fd534c28f25,30 - 39,241000
dca99235-b28a-4d56-be84-bc130ef244a8,2019-10-28,F,b16f78a405b3445539b25d388eed1388930f60d53fb49decd4f7864a64926844,dd3daa1daae463297bdd34ad6fae04a09a6dda6acaa453dbb07d2f0a1a16a654,50 - 59,182000
39faeb8c-fd5e-459f-b294-3399c2d1967a,2020-08-17,F,fad7419b5dce24bd429359f70bea93b4c7716e59e7835f920aac49827731cbbd,d534196b38fc7850086e2cb174c9f016491544756c83f5c0f47c56f1d3e790df,20 - 29,162000
0508f595-5a93-439c-a3ae-beba1245848b,2021-12-01,M,500f542c8ac97853295091096812f74f628fed1378cfd3877b2b787bd20b2a83,8aa426f2afda090fdb53a2773bf64e5ed79ac509b18b8023efb4511b8cc26eef,50 - 59,167000
a465bc6a-3a2d-4c67-ad90-89eebd8948ac,2020-07-26,M,66c6cdb708e0342132688f5aad068630c219df03195772bf5124b2d1f3474692,083d51c6d26da644cfdf82835fd4f7f6d2321fe247b019e58a505f04e6ed6aaf,50 - 59,169000
f25d7e04-bb95-4aea-ae81-a26b56ffe6c8,2020-12-09,M,884cfd9f266bf57e1ad84db632d45db44a3bac3f006e323abdd2953da161ef8d,7d0b93dbec5ca40635e5a078dfc9674292e4b557edc4c77168b720aaf3a159a2,30 - 39,149000
e3a2e354-497b-4770-bbad-94d5d4823e5e,2019-08-19,F,ddbc285c31f48bc137d917f5820e08bf4c0a19a11b74b1fd0c8263ceefee7e82,13d1dc26925eec3be37bf4aa72036a5470f02814d674b8debdcf9dab9d6f6a7a,50 - 59,148000
0786725e-7691-40fa-9117-851c864a40e8,2021-12-18,F,7395db5f7bee084310e1fdc6c951f4dd2968e4f080bd1c02fa32fc792612c27c,c4dfd9b8c911f8e2bdf33ae6fe4c8d9998202ff11138df86f3c5910ef09dd184,50 - 59,81000
3831ebe2-496d-4281-a4a2-37fdbb51a96f,2020-04-15,M,ca5a678482403c52e247ae753aea99ba165f4b4abada3466dd817334442c4a73,f7d3d70f4992df909f3f96993cd71769169c8b51e0d73a222e0aff0db4eb83e5,20 - 29,190000
1caa2c7f-36dd-40dc-abce-514c1fe35df4,2019-10-07,M,6e33d862c5ccd37249df3d9e1c3ac3083c9cd493f3cea34ba108ce9ea50865dc,4666dc445cd1c718fdf86ecf482aa48089f79986932785d48cff4c4b7e53d4f4,50 - 59,68000
a210b566-b90c-4d1c-bbc7-ade53a7c3010,2021-05-15,F,86ff09c8224e07d66daaded99afa8fad32ad17fe37bdb148bdee7f5cdaeeda14,2e98cac88e99d51422c61d82093f832ac67f7882f76b1fab10e5a91a08aa967f,50 - 59,192000
7e716aac-c949-4d73-9e2e-1a15d85c19d5,2020-02-10,M,57308dd18378420d04d9498ab4ff3ed4b44b8f37cf8e556caf70a98681094059,600699b05b52da52c746027a5f54dcebe6e92e670041bce013179a73d23a99db,20 - 29,88000
2d595c8f-da9b-47a5-8784-c17d6ec7387d,2021-09-20,F,d7d6122bcec6f91298391b139017fff0ce03f28cc53972156a6346bdee711f57,97239d8eff8b05c5c1ff55abb9cad1a9e9bf208c0df92686404f2fd3025215f6,20 - 29,224000
28edd6fe-8ca3-45c8-8541-aa4343e3ffc1,2020-07-14,F,235e25e88ebe24db741c0045f3d790b7e4e9ef4b5a084ee9ed8312b0e384a891,7b08ecdeac53faf482de65fd90aa5f610b806fd8f483b2a9ab310a4ec7310ebf,30 - 39,127000
1746fffa-a9a8-4193-a326-b19cb90379ee,2019-07-03,F,61a210f622174a250628219cee5dd299728bf7b8008b4abbd007da01a1eee24e,3f9a42a4d516822ae9faec2dbe98192c419b415fd4bda966db32cf93a91f132f,50 - 59,224000
fc3f4076-eec1-44f1-bc1b-9d128f9d52cd,2022-04-24,F,0270cbb38f37841f92884327dd2ab8e08aac5d27d0dbc24ed9f84a0912055ebd,78f98a198a4f3a3cad5be4af4d508e580626459ee13e6d481b8acfdb4f330772,50 - 59,224000
339dc57e-d027-4dc1-b008-9ab4526f1649,2019-07-25,M,7134ea041bcb31672ea6255dda8acbcc78aeab0d44867fc88d53837eab1f967f,15a22751871c14fe3eeba69ce784597b53a0c4f5639b667b0ef402cdcace916a,30 - 39,80000
694d345b-c7f2-42e1-899b-ba84be0d887e,2021-07-17,M,2b5e4caa3f1b139adc0886ecfc58dfa93c721b4cebac2e2905099cd92d3fa266,48413ed653b158d0d86330c7e762b35435d04f5c44522901d819fba30ec42a1d,50 - 59,176000
2a943da0-e3f2-44e3-bb0e-1496e09c5700,2021-12-20,F,d1607b982155ebc1fc7443fd4d9e97e9138e3043342b0b15070767eaa94e2cc3,3a60c151094827c00f93098406efa41174900e659821f62eabdfc1cebe7d025e,40 - 49,53000
f9879f77-9fca-49f7-ad0a-8d8ec3cfbbfb,2019-07-21,M,c9454bfdd6d86e14842c043e523e9ff11c396b04a5ae4e6d486710f3791e5d2e,db2dbf8828c5ebe357e117cd4213cb758ded0606da6eefccbc226a8ff5beef09,40 - 49,49000
571a9748-de0a-4038-8d0d-5f842c26ac9d,2020-01-20,M,25c86e29cef9efa0f868b6805b7c61a35d17e8a26cb5afdbc306aaba6f37c98b,dd3daa1daae463297bdd34ad6fae04a09a6dda6acaa453dbb07d2f0a1a16a654,40 - 49,59000
37508424-e196-46f1-afcb-5248f771682f,2021-11-23,M,d1a77e38053f2c2e77626e79e56c6e8cf18c15f0bdc5ca166386b1a16f1ab70a,7a1fdf27b73d52cef7d45fac1ebe0208f604507ba0a6857301d0b46b3a856c95,10 - 19,154000
5b6c6605-7567-41fc-a523-ba2897aef795,2021-06-26,F,133a574aa8a41dc91e0b158f48240440ab975d0585774fcd40f1db7d21444eaf,0999835115791570c9b810555b453cb633979be977458aae05d87bf743cf384b,60 - 69,43000
ee6e62d9-3642-4d85-93f2-df1769acc0d1,2020-10-09,M,c6f582ec93b74e90e8166e102c154184438b96ecd1cbcb09179499c6e2a84f9c,2a1ecde432bbc58b292331008c4a491275262309ce0ae3af37767d601f24ecd9,20 - 29,107000
8974a263-9c08-4a46-b1c8-065f80de34e0,2021-01-10,M,ca6d46c523ab91199288f40b91816014cd7a55bbeb979d1d747b7915b8622a39,0aa63e931fc11a4e564503b0861b50c0928b42ca187863df937ce4c82f13b79f,20 - 29,41000
e0ecce48-f0eb-4b27-84f9-71efe380fadd,2019-06-24,F,2b5e6c5859af312067270b464323d92775315faf14ab3909b4a7b706c0738764,245b630a86a9f2753c86a86f1a9cdeaed80b74704dfa2fc3193d6e312c294a38,10 - 19,150000
49abb9ca-e0b9-4473-b65e-3cb929b3b4b5,2019-07-01,F,1922f5e6d33922ea4718bb977037d19cfb67c535c99d730491fbfede9a815dd7,b6a84f2a7d890ec8c8310ac3f851bb3721737ac4b3668c96997551e0a65df08f,10 - 19,208000
d8e43814-4538-4eea-9a2d-ec1f984b64d4,2020-10-23,F,f6670d5375c1f9d8c11150603832cfacec6b138cd638efbd146a3e46fa5976f4,5ee60ef9487656c0d3c0646d21c238e5a9c2efb3ac1c93567eb826d2b79bd7bf,10 - 19,21000
f857067d-7907-4326-9917-bd5f1b8fe72b,2022-05-13,M,99a1d10e46656609a25aa95ecf39107c18376a14563e2c4e813cba20e3675d29,dfa1510bc174daddb16ab9b593c4cdd527125885eeacff928b98a81498f00ea2,20 - 29,47000
efd4d3be-3f27-46a1-be20-7eea7170bc3c,2020-10-29,F,0eda636068ca6a3b698b02104d5273e9f89e3251a6b41a7a0f2c0c0f34b0f3ef,2580087151c3e88311b08287b4afc6a51bf20137730630c7fb829fed847bed99,50 - 59,29000
edd68223-2bf3-4f46-b43e-0222b13db41b,2019-07-24,F,2fdae86ac7adc22eaaf35aeaedaee6319173aefe97761bbe4d966974c1d4b940,b1b7eeec8db207099bd340510a91af337624dbbe56a2a7581e6cf6b4c1530f63,30 - 39,152000
e7e1c684-5c4e-424f-acd8-8b94588767bf,2021-05-11,M,345dd5ca1124a96076efb595e34a0a9f92064d848a224ee3a638e18314189207,6e791ef061a14955dc5faecfa3d6c97f283177f141829e1ca5b6886d367cb322,40 - 49,57000
836a3b2d-aa97-4107-8e57-f31a151e09a2,2019-07-04,F,9b9d69fd3fd8215903319dcde7235194888ae82b42d6bc7d8d8a6b082acdfb61,1c19fce857d8d5bae00263146cbbb69a73af97edd12de5faf1387072968dea93,60 - 69,42000
3cdd9c31-91ca-44c2-8e56-cb6a58b04345,2019-10-22,F,cba24459432f4e146c222ae02feb3347ecf16fc55375d7dccff72ee4d312c957,2d53ac5ac945d1377fae02154c2af1d6af2e1e2ada073fced9b42b02f7f559ff,50 - 59,56000
c9a352a9-b53a-41e9-9f26-1ae432f74100,2021-02-20,F,56a597726f1203f04835cf844d0f3a9b81a1b28d08caff39e27ab13c49f54fed,44e671e68ef0a6a9cdfa4a6ebd5128f3200cdf7383e6c81c4f7c31d64bb822cf,40 - 49,110000
4f127858-1874-47a2-96f6-662b94834149,2021-12-19,F,84c6aa9931a86e442fccad09b9c638ad59a543cfb3bcebc4f9afa4af572f3b3a,e9d3734a0d4c4889a87e1f0e217ebda47d5793866de108324ff73ab1be47df86,40 - 49,109000
d3a402c9-9fc1-4972-a4bb-0e420c859ca0,2019-07-08,F,3a9e11f2ec68981992cbdeaac58e8f3c1577b96fc316f0b61a7d74e2906faa41,65d3dcc7a9a5b50bc371a620d21183b6b700c928d38fef94d93df2d64d1c453d,50 - 59,125000
9e042a22-da73-4d27-823e-7f209ce93c19,2019-08-08,M,cc4ea5d542dcf0a69eb70daf0c1f922211d3111f15de88b2e1b20ad02ec15f04,2c7d2a1821cec3787aeaf4dbc53c34fb9ab1b69e2c9cdec9846c7776726b88ed,20 - 29,89000
7c079573-93e2-4a63-9fc3-7dccc81c4a40,2021-01-23,F,d5e76d77fce370596cc1bc966761fe89f34ba315628c2b402d0179ea2d434dda,721b4224cf34eb15a41777ba5e113e61d4ba1e7d042133372b0f15f4536d6fea,60 - 69,99000
004cdfd2-9f0a-4edc-b2f5-0d529aabe79c,2022-02-06,M,5f735fc23425aadb5e479b5a71455e32278a58871bda5dea9d004d2519668730,2a801bd88d923b6acd697b314e619bf9659dc0760e21826d55166f71aa6cdac0,60 - 69,78000
8ad4f17b-afaa-4b85-af6e-7c8a9e513452,2021-12-25,M,87133fc27091acd4344169d050c6056d58c07bd09ff865822955c058676408eb,b6a84f2a7d890ec8c8310ac3f851bb3721737ac4b3668c96997551e0a65df08f,50 - 59,144000
e7c929b4-e505-4499-8007-890f6ecf21dd,2020-04-14,M,913fefd057266be5c13cd0c89e569e86b059c33a91ad530c163a442d0845d3dd,470ddfca18c33459c636100aa5c717e68a6303d1286a0c1c197ee6a7c78df618,20 - 29,100000
7b64d7e9-9a06-478e-91e1-4d1a07ac37ae,2020-06-06,M,dee93332ef496fd213b2ef3a136c6bfa2c2db7601799a8b27627a1d361657d97,ccdd25d4230fb997a7ee1166f8afabd157248eb812ea55ec7c3d1b7c8af7fa11,20 - 29,108000
c9028734-e524-436d-9328-6f2fadc1cc25,2020-09-07,F,72c4988c26ed9889f44691c609a62e444bfeecf6657184417f53238302fe5343,9ec9664f61743275cdd25e20104749fdb3964b0b8c73418316faa3556995d4e7,40 - 49,38000
d19210aa-8f67-4506-a7a9-fe172fff81e9,2021-04-23,F,bcf9bba2c9811dd9dfa17de0377feda8dc4c057f3d82dbf70c3157bae7edf192,9c98e536ba6be096eace2e570e04e7c52e510a00d90a1f351fbdec4a3b3ad9cd,40 - 49,129000
7be3ce38-d5e4-4fac-81de-f0779f016d64,2019-08-25,F,949f296e16384c8bc129698742793ea4751b4718d75eca32b3535a52b45bb9b4,7c2bdc81cd19b24d98c865e78415816bf6b2ab7438a5853dc335f1ad54c707b5,40 - 49,204000
b7082728-1643-4247-bfb0-2d5d66c4a37e,2020-12-31,F,02cf5e1c69e019895c596266cd7423d295f661af2e9812728cd5fab16e238142,26866092bbae225a051a0ae5dc574e7f70cdd34de24890f95ab043459b7c3781,10 - 19,78000
11f2f67c-30dd-4076-bb60-0a83375a7073,2020-11-14,F,d8668ef3c9a2f37af16cac9fc8363564a1c9644d9dc0bbec2e7f5efe0c9262b0,d36abf519d0d31dafaaa397b00ad00f6e0374bb14aa1c121c8d87689f6053f25,30 - 39,193000
21b5dbdf-1834-4f6a-9bad-daac39243c4f,2022-01-09,M,b778ac6465b61d3da1fc9468cf3821b89a659cb58a6a074cc0ee589392755f2b,3e7c96bf7688e1ec4dab77ddf110fb689170521ff851b003ca3733f1d7789c53,40 - 49,183000
b791275a-ca09-4b11-8fef-5b4e0e160669,2022-01-12,F,1d2433bb944a69bfd7f49e29f141dcfcfc9e967c1f1947e8c623d9bae423e4f6,8487fcd364ee39250cb0b39c8c9672d7b961e8415180cd195c49fbf1d0005451,40 - 49,175000
8b00fa6a-1617-497d-a3e7-c0f9e2c9162e,2020-09-30,F,61f530a97fdd386993a62c9c5bf3c516c79e36ebd599c373ec29637c07359b84,7bf7b15c72ffba891e6ccb795a731983fccd6bafbe7125cae8ecc9995168cf54,40 - 49,95000
de0c0250-a615-49d5-bf39-26fa2cf64220,2021-11-27,F,0b558a4a377026ba1af18e1ae2381ea1273de4b352f2aa651410c99eb2435d24,d93e545a9c970aa5a187ca26835be6eb96db69bd161326744f6820bd97bad781,30 - 39,113000
11a4bf93-c1d6-4516-8ba1-cce3917318b7,2022-01-01,M,c38c9800b478dd9e27c38896e6a00f3a6b046a53b8ff5c78ff7bf9b465d3c266,53ee1dc29bd0707f5cdf72fe7ef4626a472279d288a543bd0ddf83a8d3bc5fe6,30 - 39,136000
97b34c35-ea70-4312-9912-2ec1c54c2ad0,2020-01-15,M,9d72dd38ce2bcae730740199b0a9305dcfbd79a2bb4c5a13ea81a554a955f6f8,44e671e68ef0a6a9cdfa4a6ebd5128f3200cdf7383e6c81c4f7c31d64bb822cf,30 - 39,215000
e9c9f480-f424-4d9b-91fe-b3b0c15e4c2b,2022-03-19,F,6897fa80bf0f70fc543ba803a5521074f367f910c7ed4c4f947ff320e3bccffb,6b4f7635a5b1fa76fb8066bf9e9e2ef5ae27e954b8e8eabb8d6852c0480c16a5,30 - 39,120000
f3802924-5744-47f7-9e8b-00481c8814c6,2019-11-17,M,b6d5e8359688653ead6252aca319a328d865dfcf1337b612eaca8c44ee371040,0a0e29e90b059f6e43aaab570df1c4774ce767e51c372ab0f9d36e9098c0ba0d,60 - 69,125000
ea59f05e-2b81-4b87-9f07-b649b9312c33,2019-09-28,M,17929d83c572cb38ad3e871e186629916c53ae580bf102ebb0351133c0575c90,047124a44f47fda0aa377f8e61840381eed9331a4b98384ca808f7c57e6800d6,40 - 49,219000
204c6e20-ef12-4435-8e64-9593a0b3a523,2021-02-28,M,6e9675700643099d9b64d5fcf47618efea262d7531715097ac9a17934dea8f76,b0aebdf8d17a12c405983e30e37138ac7a86cfb9101fc4493104b718993f633c,50 - 59,218000
4346b7b4-46c0-40e4-ae7c-dbe35a5656c9,2021-05-24,F,6ffa9c6b679769af302e023549045679e82630114e47344f736f1dc4ffc0c8ee,6ff62add21b452adbbfc60196ebfe2ee5fe87d0290c8340e47d17d6a60c1a19a,40 - 49,234000
daf53cd8-bfce-4a46-ae3e-fb29dc6643bb,2020-10-18,M,36b0712906f5283a0cdb88c5a7b8023b2d7a10b284bbd80717b33e4f681b9784,5eb741ce2f5a82b80a04fcd4cfb826b4c4cbfcc8185271b324e5b884fc3649f5,10 - 19,240000
2e6a8729-ce1b-4168-b63b-fa04bf519708,2019-11-24,F,4d92329b8373dab8b26470278bb9e433207b12ccddf8e25f7f2324373c09a097,4c1c4d9dfed2cf7655155cb144618cdef411772ebba468d83f5e9d136349294f,30 - 39,238000
27eb86e0-7148-432e-8246-d2999bb5eab9,2020-09-24,M,97683cc911e0feeb72fb87f99d7400e9623784eea0c4d76693261b216c5b317c,9b1d18520099e669c6cb4d5ad08484464876fd943c90f4ebd17820c62b77db56,40 - 49,195000
43690fd5-3c55-4812-8cfc-d05cd5c270dc,2020-04-06,F,c9fc645e5ec134691858e452e84271a1183a7dcc7389570f97f70476e3173326,b69fb2aa421f3fabe840680c93ad5b84fd1dac11f7685503fe55b0619e62a523,40 - 49,184000
27439367-2faa-4bce-adef-42d7bd093d84,2019-09-08,M,a478b757d1d7faf527fc1a520a6e667384e47a5a6b067aafb6bd84256a43c05e,45ffbb12da5d38d5beebfbc3c769cc99e73ef7b36c491359121bf14be730c15e,50 - 59,119000
068f7deb-d579-45f6-bb72-6e7b963a0aec,2019-08-17,F,3420c0ede6e05d37bf2fa6beff73d859c3d9bf72e7ee4912f1a1363cedf1c2d9,538a63b9d7fbe1f4dbb4adde3079d09ddb956976570325c09cca10629cd596de,50 - 59,222000
aa670dbb-0273-41d7-ad55-7f749048c429,2022-01-22,F,39794f39f7d2f0ef434822ef00134767418fb220161556add2987f47e9f8bbb2,60a17467be8ac0a5351805cd36f06d732d33b4d754f1917b9342466ee6fee018,10 - 19,56000
7fa4903f-ff67-4cdc-9f81-69f1e305efff,2021-01-22,F,3426ab27c0ccd190f9e8a25c09a25e30f7d5aaf7de89c3a0e6a65b5737b51706,200a25b4609cee515f4f4377f3c0ebeb407618694ff8fc998428a1bbf8c54535,20 - 29,92000
a253f72a-3853-439c-b528-c92cc100c3a3,2019-08-19,M,06bdac2564ce3b0c267a3927ba0fbadb18a081427936c6fb0a37e697e1791436,7847a5122f4ca1b271c2aaabb49a5c76712e7a96189179059c268ef8aeb2814f,40 - 49,135000
fbae8d1d-619d-42ff-b3af-f48022eff486,2020-07-03,M,b7e4604aa355b58f327f2f42b93a5c867a779d2e0a8aea1e4c7ec30ffdeb9be4,d433bcdcd83c386ca43635384daf952499b9f330ed38556578054c6d293713b4,40 - 49,160000
f620f3e7-fddc-46d3-b5e6-060f1ddd747d,2021-01-28,M,78a2e92859b257e651af85f87a3384223a38d22a480c5964a14d66f4f8c54341,009f300c918460c36693fb3269b19faab2c6d5fc59edee100c57f0a2449082ab,60 - 69,238000
65cef73a-5e74-482c-bed3-1f25ef474dd5,2020-07-17,F,2943eee47f80f950a1da648e0987a23aa6f472fa647a12ed4022d5c480e88277,6d97bba4ce02c78d5090a42d020567d5c35cc0b427fa625d5a60900353d10ada,20 - 29,116000
abb7564a-a4aa-4c00-a4a9-986f3c323a33,2021-12-23,F,9a1079e81005cb851ba47c7d2ddef6ea0edead748f8bd5ada11624dd3b939c48,43b0c3cfedc16724751f8d1699240f267caae20356477286808fc7010b016264,60 - 69,59000
e105cd39-e854-4bfb-9752-fed9ca3077d6,2021-03-15,F,6f77111f0aaa1027452e8ead56393ff467668d882c178225b30d1ce2eeb7e977,4ac7ac83c5fef5f4bbfee68428d2704458339244bfe3d4a337c7cb40f477eb62,30 - 39,238000
b768e1c4-e0e3-4ecb-8bf3-72770b29adf5,2019-10-07,M,7ea9c3345ec424e421245164721e12f51055657f212375436b996089cb773cb7,b69fb2aa421f3fabe840680c93ad5b84fd1dac11f7685503fe55b0619e62a523,20 - 29,82000
5acc33ca-437e-4f88-9444-c3e851ba1f39,2021-09-12,M,870e1b82b177e390c4b5e8e90a30978ceea411352d2765ff2160b13fed0f413f,4ac7ac83c5fef5f4bbfee68428d2704458339244bfe3d4a337c7cb40f477eb62,40 - 49,170000
b848e498-c826-47f7-b55c-bda0ef2e9c1e,2020-08-19,M,934bac92d29f73f429e04aa1890b5aa4dfd730caf2cbd237965a71d1d4af833d,538a63b9d7fbe1f4dbb4adde3079d09ddb956976570325c09cca10629cd596de,30 - 39,123000
